Gender,Season,block,model,games,brier,log_loss,roc_auc,average_precision,precision_at_05,recall_at_05,f1_at_05,ece_10_bins
W,2016,pooled_common,lightgbm_raw,63,0.15679484531929683,0.4675803935712926,0.8544698544698546,0.8026727204158267,0.6764705882352942,0.8846153846153846,0.7666666666666667,0.13216908599007998
W,2016,pooled_common,logistic_calibrated,63,0.17011475804333887,0.5469429784779352,0.8669438669438669,0.8300571794071357,0.6944444444444444,0.9615384615384616,0.8064516129032258,0.19583878297737056
W,2016,pooled_common,logistic_raw,63,0.15249156224161506,0.4466888710660559,0.8669438669438669,0.8300571794071357,0.6944444444444444,0.9615384615384616,0.8064516129032258,0.2024402228260569
W,2016,pooled_common,seed_calibrated,63,0.17382626760468325,0.4984569533689764,0.8232848232848233,0.752537243128701,0.6,0.8076923076923077,0.6885245901639344,0.14757422954008848
W,2016,pooled_common,seed_raw,63,0.16817438592161424,0.5008574579267283,0.8232848232848233,0.752537243128701,0.6,0.8076923076923077,0.6885245901639344,0.1360351256285026
W,2016,pooled_common,xgboost_calibrated,63,0.16754472321662645,0.4978019086462029,0.8700623700623701,0.8373831654776265,0.6666666666666666,0.8461538461538461,0.7457627118644068,0.12820707654530883
W,2016,pooled_common,xgboost_raw,63,0.15690330110504297,0.4673907964844895,0.8700623700623701,0.8373831654776265,0.6666666666666666,0.8461538461538461,0.7457627118644068,0.12707462008037262
W,2017,W,blend,63,0.13598757387600932,0.4222796389614055,0.9,0.8737790496005333,0.7575757575757576,0.8928571428571429,0.819672131147541,0.15881271756465198
W,2017,W,hist_calibrated,63,0.14131712998387397,0.44690651753119015,0.8903061224489797,0.8424408722018493,0.7647058823529411,0.9285714285714286,0.8387096774193549,0.13911509653098755
W,2017,W,hist_raw,63,0.141317129983874,0.44690651753119015,0.8903061224489797,0.8424408722018493,0.7647058823529411,0.9285714285714286,0.8387096774193549,0.13911509653098758
W,2017,W,lightgbm_calibrated,63,0.1490850562560866,0.47211417409605905,0.8668367346938776,0.8194400826221386,0.7428571428571429,0.9285714285714286,0.8253968253968254,0.17718326173524196
W,2017,W,lightgbm_raw,63,0.1490850562560866,0.47211417409605905,0.8668367346938776,0.8194400826221386,0.7428571428571429,0.9285714285714286,0.8253968253968254,0.17718326173524201
W,2017,W,logistic_calibrated,63,0.12975938940037737,0.3921575398546334,0.9081632653061225,0.8923857370229702,0.7272727272727273,0.8571428571428571,0.7868852459016393,0.1228115409334728
W,2017,W,logistic_raw,63,0.12975938940037735,0.3921575398546334,0.9081632653061225,0.8923857370229702,0.7272727272727273,0.8571428571428571,0.7868852459016393,0.12281154093347277
W,2017,W,seed_calibrated,63,0.14484212673218866,0.45069733085050107,0.8857142857142857,0.8252499879492776,0.75,0.8571428571428571,0.8,0.15744491719278064
W,2017,W,seed_raw,63,0.14484212673218866,0.45069733085050107,0.8857142857142857,0.8252499879492776,0.75,0.8571428571428571,0.8,0.15744491719278064
W,2017,W,xgboost_calibrated,63,0.1442357858675415,0.45092574199647706,0.8775510204081634,0.8318783513893357,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.12935143046908906
W,2017,W,xgboost_raw,63,0.1442357858675415,0.45092574199647706,0.8775510204081634,0.8318783513893357,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.12935143046908906
W,2017,pooled_common,blend,63,0.12877387176715646,0.40354662207654146,0.9122448979591837,0.8897039525402232,0.7575757575757576,0.8928571428571429,0.819672131147541,0.16350471110105655
